concept,source,n_words,zipf_head,zipf_min,conc,aoa,wn_senses,wn_depth,ev_frac_llama8b,val_r_llama8b,ev_frac_falcon3b,val_r_falcon3b
renegade,wordnet_noun,1,3.23,3.23,2.96,10.21,4,10.0,,,,
renege,wordnet_noun,1,2.26,2.26,,13.33,2,7.0,,,,
renewal,wordnet_noun,1,3.84,3.84,2.29,10.74,3,11.0,,,,
renin,wordnet_noun,1,2.09,2.09,,,1,13.0,,,,
rennet,wordnet_noun,1,2.17,2.17,,15.2,1,9.0,,,,
renovation,wordnet_noun,1,3.74,3.74,3.07,11.12,2,9.0,,,,
renown,wordnet_noun,1,3.11,3.11,1.68,11.0,1,7.0,,,,
rent,wordnet_noun,1,4.58,4.58,3.48,8.89,9,11.0,,,,
rental,wordnet_noun,1,4.1,4.1,2.65,10.0,4,7.0,,,,
renter,wordnet_noun,1,2.77,2.77,4.15,10.0,2,11.0,,,,
renting,wordnet_noun,1,3.62,3.62,,,5,7.0,,,,
renunciation,wordnet_noun,1,2.64,2.64,2.23,14.94,4,7.0,,,,
reorder,wordnet_noun,1,2.36,2.36,3.14,8.0,3,8.0,,,,
reordering,wordnet_noun,1,2.27,2.27,,,3,11.0,,,,
reorganisation,wordnet_noun,1,2.88,2.88,,,1,10.0,,,,
reorganization,wordnet_noun,1,3.33,3.33,2.31,14.29,2,10.0,,,,
reorientation,wordnet_noun,1,2.22,2.22,1.73,12.83,2,7.0,,,,
rep,wordnet_noun,1,4.35,4.35,2.87,9.5,2,11.0,,,,
repair,wordnet_noun,1,4.41,4.41,3.32,7.81,8,9.0,,,,
repairer,wordnet_noun,1,2.2,2.2,4.29,9.0,1,9.0,,,,
repairman,wordnet_noun,1,2.59,2.59,4.45,7.25,1,10.0,,,,
reparation,wordnet_noun,1,2.64,2.64,2.37,12.37,4,10.0,,,,
repartee,wordnet_noun,1,2.25,2.25,,11.88,1,5.0,,,,
repatriate,wordnet_noun,1,2.4,2.4,,15.42,3,9.0,,,,
repatriation,wordnet_noun,1,3.06,3.06,,14.0,1,8.0,,,,
repayment,wordnet_noun,1,3.44,3.44,2.73,11.94,2,9.0,,,,
repeal,wordnet_noun,1,3.87,3.87,2.24,12.0,2,10.0,,,,
repeat,wordnet_noun,1,4.49,4.49,2.9,5.28,7,6.0,,,,
repeater,wordnet_noun,1,2.89,2.89,3.18,10.65,4,11.0,,,,
repeating,wordnet_noun,1,3.84,3.84,,,7,7.0,,,,
repellant,wordnet_noun,1,2.24,2.24,3.17,9.56,5,8.0,,,,
repellent,wordnet_noun,1,2.94,2.94,3.32,10.32,6,8.0,,,,
repentance,wordnet_noun,1,3.19,3.19,1.57,11.0,1,8.0,,,,
repercussion,wordnet_noun,1,2.25,2.25,2.35,13.44,2,6.0,,,,
repertoire,wordnet_noun,1,3.43,3.43,2.41,14.2,2,4.0,,,,
repertory,wordnet_noun,1,2.98,2.98,,14.41,3,7.0,,,,
repetition,wordnet_noun,1,3.48,3.48,3.17,7.56,3,7.0,,,,
replacement,wordnet_noun,1,4.44,4.44,3.47,9.74,6,9.0,,,,
replacing,wordnet_noun,1,4.15,4.15,,,5,8.0,,,,
replay,wordnet_noun,1,3.82,3.82,3.04,7.0,6,8.0,,,,
replenishment,wordnet_noun,1,2.74,2.74,2.28,10.89,1,6.0,,,,
replica,wordnet_noun,1,3.67,3.67,3.86,10.47,1,8.0,,,,
replication,wordnet_noun,1,3.42,3.42,3.0,12.61,7,9.0,,,,
reply,wordnet_noun,1,4.5,4.5,2.96,7.74,3,6.0,,,,
report,wordnet_noun,1,5.32,5.32,3.92,6.6,13,7.0,,,,
reportage,wordnet_noun,1,2.65,2.65,,14.0,1,6.0,,,,
reporter,wordnet_noun,1,4.35,4.35,4.63,8.11,1,8.0,,,,
reporting,wordnet_noun,1,4.54,4.54,,,7,6.0,,,,
repose,wordnet_noun,1,2.75,2.75,2.73,12.94,9,7.0,,,,
reposition,wordnet_noun,1,2.71,2.71,3.21,11.28,3,12.0,,,,
repositioning,wordnet_noun,1,2.63,2.63,,,3,7.0,,,,
repository,wordnet_noun,1,3.43,3.43,3.66,14.83,3,10.0,,,,
repossession,wordnet_noun,1,2.39,2.39,2.68,11.89,1,6.0,,,,
representation,wordnet_noun,1,4.34,4.34,2.19,9.17,10,9.0,,,,
representative,wordnet_noun,1,4.57,4.57,3.39,11.0,7,10.0,,,,
repression,wordnet_noun,1,3.51,3.51,1.66,12.5,3,7.0,,,,
repressor,wordnet_noun,1,2.19,2.19,2.8,15.88,1,4.0,,,,
reprieve,wordnet_noun,1,2.88,2.88,,13.38,6,14.0,,,,
reprimand,wordnet_noun,1,2.9,2.9,2.63,9.5,3,6.0,,,,
reprint,wordnet_noun,1,3.39,3.39,3.71,9.12,3,9.0,,,,
reprinting,wordnet_noun,1,2.45,2.45,,,2,9.0,,,,
reprisal,wordnet_noun,1,2.87,2.87,2.16,13.89,1,8.0,,,,
reproach,wordnet_noun,1,2.94,2.94,1.71,13.76,3,8.0,,,,
reprobate,wordnet_noun,1,2.2,2.2,,14.29,5,9.0,,,,
reproducibility,wordnet_noun,1,2.46,2.46,2.5,,1,7.0,,,,
reproduction,wordnet_noun,1,3.79,3.79,2.92,10.63,5,9.0,,,,
reptile,wordnet_noun,1,3.25,3.25,4.47,6.05,1,9.0,,,,
reptilian,wordnet_noun,1,2.75,2.75,3.46,10.37,2,9.0,,,,
republic,wordnet_noun,1,4.6,4.6,2.81,10.83,2,5.0,,,,
republican,wordnet_noun,1,4.7,4.7,2.79,11.28,5,9.0,,,,
republicanism,wordnet_noun,1,2.68,2.68,1.86,,1,7.0,,,,
republication,wordnet_noun,1,2.2,2.2,,,2,10.0,,,,
repudiation,wordnet_noun,1,2.56,2.56,,14.86,3,11.0,,,,
repulse,wordnet_noun,1,2.55,2.55,2.38,10.58,4,7.0,,,,
repulsion,wordnet_noun,1,2.61,2.61,2.1,12.11,3,9.0,,,,
repurchase,wordnet_noun,1,2.94,2.94,2.96,10.5,2,8.0,,,,
reputation,wordnet_noun,1,4.47,4.47,1.64,8.84,3,10.0,,,,
repute,wordnet_noun,1,2.64,2.64,1.76,12.38,2,7.0,,,,
request,wordnet_noun,1,4.76,4.76,2.59,8.74,5,6.0,,,,
requester,wordnet_noun,1,2.25,2.25,3.59,11.53,1,8.0,,,,
requiem,wordnet_noun,1,3.06,3.06,,13.47,3,9.0,,,,
requirement,wordnet_noun,1,4.26,4.26,2.52,8.44,3,8.0,,,,
requisite,wordnet_noun,1,3.24,3.24,1.66,15.58,2,3.0,,,,
requisition,wordnet_noun,1,2.69,2.69,2.41,13.42,5,7.0,,,,
rerun,wordnet_noun,1,2.9,2.9,2.96,7.63,5,7.0,,,,
resale,wordnet_noun,1,3.28,3.28,2.26,8.55,1,9.0,,,,
rescission,wordnet_noun,1,2.21,2.21,,15.06,1,10.0,,,,
rescue,wordnet_noun,1,4.48,4.48,3.17,7.17,3,6.0,,,,
rescuer,wordnet_noun,1,2.59,2.59,3.93,8.25,2,9.0,,,,
research,wordnet_noun,1,5.39,5.39,3.03,8.33,4,8.0,,,,
researcher,wordnet_noun,1,3.92,3.92,3.81,10.22,1,8.0,,,,
resection,wordnet_noun,1,2.79,2.79,,14.4,1,9.0,,,,
reseda,wordnet_noun,1,2.11,2.11,,,1,9.0,,,,
resemblance,wordnet_noun,1,3.59,3.59,2.07,9.52,1,7.0,,,,
resentment,wordnet_noun,1,3.61,3.61,1.78,11.53,1,8.0,,,,
reservation,wordnet_noun,1,3.95,3.95,3.14,11.17,7,10.0,,,,
reserve,wordnet_noun,1,4.6,4.6,2.29,10.22,11,11.0,,,,
reserves,wordnet_noun,1,4.22,4.22,,,12,11.0,,,,
reservist,wordnet_noun,1,2.47,2.47,,14.33,1,12.0,,,,
reservoir,wordnet_noun,1,3.9,3.9,4.75,10.11,4,9.0,,,,
reset,wordnet_noun,1,3.83,3.83,3.0,9.53,4,7.0,,,,
resettlement,wordnet_noun,1,3.14,3.14,2.04,11.53,1,9.0,,,,
reshuffle,wordnet_noun,1,2.81,2.81,3.73,9.0,4,13.0,,,,
reshuffling,wordnet_noun,1,2.1,2.1,,,3,13.0,,,,
residence,wordnet_noun,1,4.36,4.36,4.34,9.11,4,9.0,,,,
residency,wordnet_noun,1,3.7,3.7,3.04,11.32,2,8.0,,,,
resident,wordnet_noun,1,4.38,4.38,4.03,8.47,4,12.0,,,,
residual,wordnet_noun,1,3.52,3.52,2.43,11.94,3,8.0,,,,
residue,wordnet_noun,1,3.53,3.53,3.78,10.82,2,4.0,,,,
resignation,wordnet_noun,1,4.02,4.02,2.93,11.61,3,6.0,,,,
resilience,wordnet_noun,1,3.58,3.58,2.26,12.53,2,7.0,,,,
resiliency,wordnet_noun,1,2.66,2.66,2.08,12.22,2,7.0,,,,
resin,wordnet_noun,1,3.61,3.61,4.08,12.07,1,9.0,,,,
resistance,wordnet_noun,1,4.55,4.55,2.68,10.0,11,8.0,,,,
resistivity,wordnet_noun,1,2.43,2.43,,,1,7.0,,,,
resistor,wordnet_noun,1,3.01,3.01,,12.89,1,8.0,,,,
resolution,wordnet_noun,1,4.59,4.59,2.37,11.21,11,10.0,,,,
resolve,wordnet_noun,1,4.17,4.17,1.96,11.0,9,6.0,,,,
resolving,wordnet_noun,1,3.51,3.51,,,8,10.0,,,,
resonance,wordnet_noun,1,3.65,3.65,2.23,12.53,5,8.0,,,,
resonator,wordnet_noun,1,2.8,2.8,2.55,,3,9.0,,,,
resorption,wordnet_noun,1,2.19,2.19,,,1,4.0,,,,
resort,wordnet_noun,1,4.37,4.37,4.3,9.28,6,8.0,,,,
resource,wordnet_noun,1,4.39,4.39,2.55,10.0,3,7.0,,,,
resourcefulness,wordnet_noun,1,2.55,2.55,1.55,10.9,2,7.0,,,,
respect,wordnet_noun,1,5.03,5.03,2.04,8.5,9,9.0,,,,
respectability,wordnet_noun,1,2.82,2.82,1.79,9.84,1,7.0,,,,
respects,wordnet_noun,1,3.9,3.9,,,10,9.0,,,,
respiration,wordnet_noun,1,3.05,3.05,3.89,12.21,3,5.0,,,,
respirator,wordnet_noun,1,2.67,2.67,4.56,10.11,2,8.0,,,,
respite,wordnet_noun,1,3.18,3.18,1.77,14.31,6,14.0,,,,
respondent,wordnet_noun,1,3.09,3.09,3.36,12.56,3,11.0,,,,
responder,wordnet_noun,1,2.81,2.81,3.44,11.05,1,8.0,,,,
response,wordnet_noun,1,5.03,5.03,3.0,7.22,7,13.0,,,,
responsibility,wordnet_noun,1,4.75,4.75,1.4,6.89,3,7.0,,,,
responsiveness,wordnet_noun,1,3.04,3.04,2.0,10.62,2,8.0,,,,
rest,wordnet_noun,1,5.23,5.23,3.03,4.22,18,8.0,,,,
restatement,wordnet_noun,1,2.37,2.37,,12.95,1,5.0,,,,
restaurant,wordnet_noun,1,4.68,4.68,4.89,5.95,1,7.0,,,,
restaurateur,wordnet_noun,1,2.68,2.68,,11.58,1,11.0,,,,
restitution,wordnet_noun,1,3.19,3.19,2.36,13.12,3,10.0,,,,
restlessness,wordnet_noun,1,2.8,2.8,2.32,11.6,4,7.0,,,,
restoration,wordnet_noun,1,4.11,4.11,2.65,11.17,7,10.0,,,,
restorative,wordnet_noun,1,2.96,2.96,2.0,12.94,4,7.0,,,,
restorer,wordnet_noun,1,2.46,2.46,2.83,10.89,1,9.0,,,,
restraint,wordnet_noun,1,3.64,3.64,3.32,9.5,6,9.0,,,,
restriction,wordnet_noun,1,3.76,3.76,2.25,9.72,3,8.0,,,,
restroom,wordnet_noun,1,3.39,3.39,4.93,6.63,1,9.0,,,,
result,wordnet_noun,1,5.18,5.18,2.85,8.22,7,7.0,,,,
resultant,wordnet_noun,1,3.13,3.13,1.92,13.67,4,10.0,,,,
resume,wordnet_noun,1,4.12,4.12,4.0,13.47,6,6.0,,,,
resumption,wordnet_noun,1,3.09,3.09,,13.06,1,9.0,,,,
resurgence,wordnet_noun,1,3.31,3.31,2.2,15.35,1,8.0,,,,
resurrection,wordnet_noun,1,3.76,3.76,2.3,8.42,2,9.0,,,,
resuscitation,wordnet_noun,1,2.93,2.93,3.41,11.79,1,9.0,,,,
retail,wordnet_noun,1,4.55,4.55,2.92,10.5,4,9.0,,,,
retailer,wordnet_noun,1,3.75,3.75,4.03,10.4,1,11.0,,,,
retailing,wordnet_noun,1,3.09,3.09,2.67,12.94,3,9.0,,,,
retainer,wordnet_noun,1,3.12,3.12,4.0,11.5,3,10.0,,,,
retake,wordnet_noun,1,3.28,3.28,2.57,8.79,4,11.0,,,,
retaking,wordnet_noun,1,2.56,2.56,,,4,6.0,,,,
retaliation,wordnet_noun,1,3.55,3.55,2.48,13.0,1,7.0,,,,
retard,wordnet_noun,1,3.37,3.37,3.56,7.84,5,8.0,,,,
retardant,wordnet_noun,1,2.64,2.64,2.67,13.94,1,4.0,,,,
retardation,wordnet_noun,1,2.89,2.89,2.57,10.11,5,7.0,,,,
retarded,wordnet_noun,1,3.73,3.73,2.57,8.0,6,4.0,,,,
retch,wordnet_noun,1,2.04,2.04,,11.059995,3,11.0,,,,
rete,wordnet_noun,1,2.04,2.04,,,1,6.0,,,,
retention,wordnet_noun,1,3.81,3.81,2.33,12.61,3,8.0,,,,
rethink,wordnet_noun,1,3.47,3.47,2.17,8.95,2,8.0,,,,
reticence,wordnet_noun,1,2.6,2.6,,15.0,1,5.0,,,,
reticle,wordnet_noun,1,2.4,2.4,,,1,8.0,,,,
reticulum,wordnet_noun,1,2.51,2.51,,14.29,3,8.0,,,,
retina,wordnet_noun,1,3.4,3.4,4.46,10.76,1,8.0,,,,
retinal,wordnet_noun,1,3.13,3.13,3.29,15.62,2,8.0,,,,
retinitis,wordnet_noun,1,2.22,2.22,,17.31,1,8.0,,,,
retinol,wordnet_noun,1,2.47,2.47,3.67,,1,9.0,,,,
retinopathy,wordnet_noun,1,2.45,2.45,,15.27,1,11.0,,,,
retinue,wordnet_noun,1,2.63,2.63,,,1,5.0,,,,
retiree,wordnet_noun,1,2.81,2.81,3.93,11.63,1,8.0,,,,
retirement,wordnet_noun,1,4.53,4.53,3.03,9.11,3,9.0,,,,
retort,wordnet_noun,1,2.89,2.89,2.75,11.5,3,8.0,,,,
retraction,wordnet_noun,1,2.88,2.88,3.03,12.75,2,8.0,,,,
retractor,wordnet_noun,1,2.18,2.18,3.21,13.11,1,10.0,,,,
retraining,wordnet_noun,1,2.75,2.75,2.56,11.72,3,7.0,,,,
retread,wordnet_noun,1,2.11,2.11,2.85,13.53,3,10.0,,,,
retreat,wordnet_noun,1,4.13,4.13,3.03,10.53,11,7.0,,,,
retreated,wordnet_noun,1,3.38,3.38,,,5,4.0,,,,
retrenchment,wordnet_noun,1,2.38,2.38,,13.77,2,9.0,,,,
retrial,wordnet_noun,1,2.7,2.7,2.78,13.06,1,9.0,,,,
retribution,wordnet_noun,1,3.38,3.38,2.0,13.17,3,10.0,,,,
retrieval,wordnet_noun,1,3.33,3.33,3.11,10.33,3,7.0,,,,
retriever,wordnet_noun,1,2.99,2.99,4.15,8.74,1,16.0,,,,
retro,wordnet_noun,1,3.73,3.73,2.21,11.9,2,10.0,,,,
retrofit,wordnet_noun,1,2.83,2.83,2.29,12.88,5,10.0,,,,
retrospect,wordnet_noun,1,3.29,3.29,1.75,14.63,2,9.0,,,,
retrospective,wordnet_noun,1,3.48,3.48,1.72,13.56,2,6.0,,,,
retrovirus,wordnet_noun,1,2.35,2.35,2.6,15.0,1,9.0,,,,
return,wordnet_noun,1,5.19,5.19,2.97,5.61,29,11.0,,,,
reunification,wordnet_noun,1,3.09,3.09,1.93,13.94,1,10.0,,,,
reunion,wordnet_noun,1,3.93,3.93,3.22,10.05,2,10.0,,,,
reuptake,wordnet_noun,1,2.41,2.41,,,1,5.0,,,,
rev,wordnet_noun,1,4.12,4.12,,10.67,2,5.0,,,,
revaluation,wordnet_noun,1,2.44,2.44,2.16,,1,8.0,,,,
revealing,wordnet_noun,1,3.97,3.97,2.74,,6,6.0,,,,
reveille,wordnet_noun,1,2.26,2.26,,13.4,2,10.0,,,,
revel,wordnet_noun,1,3.11,3.11,1.69,12.0,3,9.0,,,,
revelation,wordnet_noun,1,3.96,3.96,2.21,9.95,4,9.0,,,,
revelry,wordnet_noun,1,2.5,2.5,2.23,12.67,1,9.0,,,,
revenant,wordnet_noun,1,2.47,2.47,,,4,7.0,,,,
revenge,wordnet_noun,1,4.28,4.28,1.54,8.0,2,7.0,,,,
revenue,wordnet_noun,1,4.64,4.64,3.11,11.74,2,10.0,,,,
reverberation,wordnet_noun,1,2.42,2.42,2.68,14.82,2,6.0,,,,
revere,wordnet_noun,1,3.09,3.09,1.7,10.47386,4,11.0,,,,
reverence,wordnet_noun,1,3.22,3.22,1.7,13.06,4,6.0,,,,
reverend,wordnet_noun,1,3.74,3.74,4.14,12.11,3,9.0,,,,
reverie,wordnet_noun,1,2.62,2.62,,13.78,2,9.0,,,,
reversal,wordnet_noun,1,3.56,3.56,2.63,8.11,8,12.0,,,,
reverse,wordnet_noun,1,4.37,4.37,3.38,6.89,14,11.0,,,,
reversibility,wordnet_noun,1,2.01,2.01,1.83,,1,5.0,,,,
reversible,wordnet_noun,1,3.32,3.32,3.14,8.84,5,9.0,,,,
reversion,wordnet_noun,1,2.6,2.6,1.87,14.19,6,9.0,,,,
reverting,wordnet_noun,1,2.9,2.9,,,4,7.0,,,,
review,wordnet_noun,1,5.12,5.12,2.81,8.84,15,10.0,,,,
reviewer,wordnet_noun,1,3.47,3.47,3.67,9.68,2,11.0,,,,
revise,wordnet_noun,1,3.48,3.48,2.33,11.67,3,7.0,,,,
revising,wordnet_noun,1,3.18,3.18,,,3,6.0,,,,
revision,wordnet_noun,1,3.82,3.82,2.74,10.33,3,9.0,,,,
revisionism,wordnet_noun,1,2.62,2.62,2.04,,2,10.0,,,,
revisionist,wordnet_noun,1,2.92,2.92,2.04,16.53,1,11.0,,,,
revitalisation,wordnet_noun,1,2.07,2.07,,,1,8.0,,,,
revitalization,wordnet_noun,1,2.89,2.89,2.19,,1,8.0,,,,
revival,wordnet_noun,1,3.93,3.93,2.79,10.17,2,8.0,,,,
revivalist,wordnet_noun,1,2.18,2.18,2.81,,1,11.0,,,,
revocation,wordnet_noun,1,2.93,2.93,,14.69,2,11.0,,,,
revoke,wordnet_noun,1,3.26,3.26,2.85,12.1,3,7.0,,,,
revolt,wordnet_noun,1,3.73,3.73,3.03,10.67,4,7.0,,,,
revolution,wordnet_noun,1,4.56,4.56,2.87,10.0,3,7.0,,,,
revolutionary,wordnet_noun,1,4.17,4.17,2.26,10.28,5,8.0,,,,
revolver,wordnet_noun,1,3.41,3.41,4.69,9.26,2,12.0,,,,
revue,wordnet_noun,1,3.07,3.07,,13.71,1,7.0,,,,
revulsion,wordnet_noun,1,2.71,2.71,2.04,12.41,1,7.0,,,,
reward,wordnet_noun,1,4.33,4.33,3.41,6.89,8,9.0,,,,
rewrite,wordnet_noun,1,3.47,3.47,3.55,9.78,3,5.0,,,,
rewriting,wordnet_noun,1,3.14,3.14,,,3,6.0,,,,
rhapsody,wordnet_noun,1,3.01,3.01,2.83,12.95,1,8.0,,,,
rhea,wordnet_noun,1,3.01,3.01,,,3,11.0,,,,
rheology,wordnet_noun,1,2.08,2.08,,,1,10.0,,,,
rhesus,wordnet_noun,1,2.57,2.57,,15.75,1,15.0,,,,
rhetoric,wordnet_noun,1,3.95,3.95,1.5,13.69,4,9.0,,,,
rheumatic,wordnet_noun,1,2.56,2.56,,14.41,2,9.0,,,,
rheumatism,wordnet_noun,1,2.62,2.62,3.35,13.57,2,12.0,,,,
rheumatologist,wordnet_noun,1,2.08,2.08,,,1,13.0,,,,
rheumatology,wordnet_noun,1,2.39,2.39,2.14,15.11,1,12.0,,,,
rhinestone,wordnet_noun,1,2.6,2.6,4.82,11.06,1,9.0,,,,
rhinitis,wordnet_noun,1,2.39,2.39,,18.07,1,8.0,,,,
rhino,wordnet_noun,1,3.57,3.57,4.9,5.89,1,13.0,,,,
rhinoceros,wordnet_noun,1,2.85,2.85,4.75,6.0,1,13.0,,,,
rhinoplasty,wordnet_noun,1,2.25,2.25,,,1,11.0,,,,
rhizome,wordnet_noun,1,2.4,2.4,,13.47,1,8.0,,,,
rho,wordnet_noun,1,2.81,2.81,,15.45,1,8.0,,,,
rhodium,wordnet_noun,1,2.53,2.53,,14.7,1,7.0,,,,
rhododendron,wordnet_noun,1,2.52,2.52,,11.53,1,10.0,,,,
rhombus,wordnet_noun,1,2.12,2.12,,10.88,1,9.0,,,,
rhubarb,wordnet_noun,1,2.97,2.97,4.86,10.53,2,9.0,,,,
rhyme,wordnet_noun,1,3.56,3.56,3.29,5.47,4,7.0,,,,
rhyolite,wordnet_noun,1,2.15,2.15,,,1,8.0,,,,
rhythm,wordnet_noun,1,4.05,4.05,3.07,7.16,5,10.0,,,,
rial,wordnet_noun,1,2.31,2.31,,,3,7.0,,,,
rib,wordnet_noun,1,3.59,3.59,4.9,6.3,8,9.0,,,,
ribald,wordnet_noun,1,2.08,2.08,,11.38,2,10.0,,,,
riband,wordnet_noun,1,2.09,2.09,,13.0,1,8.0,,,,
ribavirin,wordnet_noun,1,2.03,2.03,,,1,8.0,,,,
ribbing,wordnet_noun,1,2.53,2.53,3.39,,4,9.0,,,,
ribbon,wordnet_noun,1,3.81,3.81,4.89,5.25,4,7.0,,,,
riboflavin,wordnet_noun,1,2.23,2.23,3.54,14.37,1,9.0,,,,
ribose,wordnet_noun,1,2.18,2.18,,,1,11.0,,,,
ribosome,wordnet_noun,1,2.42,2.42,,,1,7.0,,,,
rice,wordnet_noun,1,4.55,4.55,4.86,3.72,5,12.0,,,,
rich,wordnet_noun,1,4.91,4.91,2.79,6.32,13,4.0,,,,
riches,wordnet_noun,1,3.57,3.57,3.52,8.33,2,6.0,,,,
richness,wordnet_noun,1,3.26,3.26,2.04,9.28,7,8.0,,,,
ricin,wordnet_noun,1,2.4,2.4,,,1,13.0,,,,
rick,wordnet_noun,1,4.32,4.32,,7.798953000000001,4,8.0,,,,
rickets,wordnet_noun,1,2.41,2.41,,11.69,1,13.0,,,,
rickey,wordnet_noun,1,2.63,2.63,,,1,10.0,,,,
rickshaw,wordnet_noun,1,2.85,2.85,4.62,11.94,1,11.0,,,,
ricochet,wordnet_noun,1,2.75,2.75,3.29,10.5,2,7.0,,,,
ricotta,wordnet_noun,1,2.68,2.68,4.86,12.67,1,8.0,,,,
riddance,wordnet_noun,1,2.9,2.9,1.82,12.72,2,10.0,,,,
riddle,wordnet_noun,1,3.44,3.44,2.5,7.17,8,10.0,,,,
ride,wordnet_noun,1,4.85,4.85,3.75,4.67,16,10.0,,,,
rider,wordnet_noun,1,4.02,4.02,4.07,6.37,4,8.0,,,,
ridge,wordnet_noun,1,4.12,4.12,4.48,8.84,11,10.0,,,,
ridgeline,wordnet_noun,1,2.33,2.33,,,1,4.0,,,,
ridicule,wordnet_noun,1,3.34,3.34,2.07,11.85,3,8.0,,,,
ridiculousness,wordnet_noun,1,2.56,2.56,2.0,9.15,1,5.0,,,,
riding,wordnet_noun,1,4.49,4.49,4.14,,17,9.0,,,,
ridley,wordnet_noun,1,3.34,3.34,,,1,14.0,,,,
riel,wordnet_noun,1,2.23,2.23,,15.67,1,7.0,,,,
riff,wordnet_noun,1,3.4,3.4,3.28,9.84,4,9.0,,,,
riffle,wordnet_noun,1,2.2,2.2,3.2,9.15,6,13.0,,,,
rifle,wordnet_noun,1,4.18,4.18,4.85,7.85,3,11.0,,,,
rifleman,wordnet_noun,1,2.52,2.52,4.67,9.67,2,12.0,,,,
rifling,wordnet_noun,1,2.58,2.58,3.03,,3,10.0,,,,
rift,wordnet_noun,1,3.64,3.64,3.4,12.0,3,8.0,,,,
rig,wordnet_noun,1,3.86,3.86,4.0,8.95,11,12.0,,,,
rigger,wordnet_noun,1,2.33,2.33,3.84,12.71,4,11.0,,,,
rigging,wordnet_noun,1,3.42,3.42,4.1,,6,8.0,,,,
right,wordnet_noun,1,5.96,5.96,3.47,4.346085,36,10.0,,,,
righteousness,wordnet_noun,1,3.48,3.48,1.67,9.94,1,5.0,,,,
rightist,wordnet_noun,1,2.43,2.43,,14.43,2,9.0,,,,
rightness,wordnet_noun,1,2.25,2.25,2.19,10.0,4,8.0,,,,
rigidity,wordnet_noun,1,2.99,2.99,2.38,11.47,2,6.0,,,,
rigor,wordnet_noun,1,3.07,3.07,3.36,11.11,3,8.0,,,,
rigour,wordnet_noun,1,2.67,2.67,,,3,8.0,,,,
rim,wordnet_noun,1,3.85,3.85,4.62,8.05,8,8.0,,,,
rima,wordnet_noun,1,2.31,2.31,,,1,8.0,,,,
rime,wordnet_noun,1,2.5,2.5,,,4,7.0,,,,
rind,wordnet_noun,1,2.76,2.76,4.48,8.95,1,6.0,,,,
ring,wordnet_noun,1,4.81,4.81,4.81,4.53,15,8.0,,,,
ringer,wordnet_noun,1,3.06,3.06,3.46,8.8,4,11.0,,,,
ringgit,wordnet_noun,1,2.2,2.2,,,1,7.0,,,,
ringing,wordnet_noun,1,3.68,3.68,3.86,,9,8.0,,,,
ringleader,wordnet_noun,1,2.59,2.59,3.47,9.74,1,10.0,,,,
ringmaster,wordnet_noun,1,2.28,2.28,4.32,7.53,1,9.0,,,,
rings,wordnet_noun,1,4.33,4.33,,,16,9.0,,,,
ringside,wordnet_noun,1,2.77,2.77,3.72,9.88,1,6.0,,,,
ringworm,wordnet_noun,1,2.29,2.29,4.5,10.28,1,8.0,,,,
rink,wordnet_noun,1,3.41,3.41,4.56,8.69,1,7.0,,,,
rinse,wordnet_noun,1,3.48,3.48,4.1,4.95,7,11.0,,,,
rinsing,wordnet_noun,1,2.71,2.71,4.17,,4,10.0,,,,
riot,wordnet_noun,1,4.09,4.09,4.45,9.95,6,10.0,,,,
rioter,wordnet_noun,1,2.08,2.08,4.04,,1,9.0,,,,
rioting,wordnet_noun,1,3.27,3.27,3.79,10.16,3,5.0,,,,
rip,wordnet_noun,1,4.26,4.26,3.79,6.11,8,10.0,,,,
ripeness,wordnet_noun,1,2.23,2.23,3.33,12.11,1,5.0,,,,
ripening,wordnet_noun,1,2.73,2.73,3.11,,4,4.0,,,,
riposte,wordnet_noun,1,2.44,2.44,,15.6,4,9.0,,,,
ripper,wordnet_noun,1,3.23,3.23,3.08,8.29,1,12.0,,,,
ripple,wordnet_noun,1,3.41,3.41,3.85,8.47,4,8.0,,,,
rippling,wordnet_noun,1,2.7,2.7,3.76,6.58,3,7.0,,,,
riptide,wordnet_noun,1,2.55,2.55,4.17,10.39,2,9.0,,,,
rise,wordnet_noun,1,4.81,4.81,4.04,6.72,27,9.0,,,,
riser,wordnet_noun,1,2.88,2.88,4.03,10.56,3,10.0,,,,
rising,wordnet_noun,1,4.52,4.52,3.53,,23,7.0,,,,
risk,wordnet_noun,1,5.05,5.05,1.63,7.58,6,9.0,,,,
risotto,wordnet_noun,1,2.87,2.87,4.36,16.0,1,7.0,,,,
rite,wordnet_noun,1,3.63,3.63,2.54,10.42,2,9.0,,,,
ritual,wordnet_noun,1,4.02,4.02,2.6,11.74,5,10.0,,,,
ritz,wordnet_noun,1,3.24,3.24,,,3,11.0,,,,
rival,wordnet_noun,1,4.18,4.18,3.03,10.0,3,8.0,,,,
rivalry,wordnet_noun,1,3.8,3.8,2.14,10.86,1,6.0,,,,
river,wordnet_noun,1,5.03,5.03,4.89,4.9,1,5.0,,,,
riverbank,wordnet_noun,1,2.77,2.77,4.68,6.44,1,6.0,,,,
riverbed,wordnet_noun,1,2.58,2.58,4.69,9.59,1,6.0,,,,
riverside,wordnet_noun,1,3.67,3.67,3.86,,2,9.0,,,,
rivet,wordnet_noun,1,2.69,2.69,4.5,12.83,5,10.0,,,,
